post_id,content_type,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,is_verified,is_paid_partnership,hashtags,like_count,comment_count,engagement_rate,dataset,hashtag_type_mix,time_block,is_weekend
3194953928839208240,Carousel,47,Tuesday,1,19,9,2023,2734988,0,True,False,[],63966,150,0.023442873079197027,DS2,none,night,False
3474427063455800207,Carousel,116,Tuesday,16,8,10,2024,781,7,False,False,"['wildlifephotography', 'weekend', 'wildlife', 'photooftheday', 'photo', 'photography', 'photography']",73,0,0.09335038363171355,DS2,niche_only,afternoon,False
3616773692128483200,Carousel,420,Wednesday,1,23,4,2025,62867,0,True,False,[],384,19,0.00641025641025641,DS2,none,night,False
3609760336691259212,Image,1258,Sunday,9,13,4,2025,1599,7,False,False,"['swasembadapangan', 'ketahananpangan', 'polrimendukungketahananpangan', 'polisicintapetani', 'kelampermai', 'sintang', 'kalbar']",414,0,0.25875,DS2,niche_only,morning,True
3703642011826594284,Image,97,Wednesday,22,20,8,2025,149518,1,False,False,"['تطبيق_حقيبة_المؤمن', 'noor____alhusain']",109,1,0.000735692453801858,DS2,niche_only,evening,False
3112982296268303739,Image,616,Sunday,23,28,5,2023,3632893,0,True,False,[],1849,125,0.000543368455011349,DS2,none,evening,True
3631721411761005049,Image,320,Tuesday,16,13,5,2025,7661,4,False,False,"['headhunter', 'barbershop', 'hhbarbershop', 'hh_egorievsk']",18,0,0.0023492560689115116,DS2,niche_only,afternoon,False
3399879417725495351,Image,1175,Thursday,19,27,6,2024,31,30,False,False,"['pti', 'pdm', 'imrankhan', 'pmln', 'politics', 'top', 'facebookpost', 'insta', 'tp', 'youtube', 'instagood', 'new', 'share', 'thinkpakistan', 'budget', 'imf', 'virat', 'iran', 'bjp', 'modi', 'viratkohli', 'likes', 't20worldcup', 'india', 'pakistan', 'followback', 'post', 'tp', 'baberazam', 'socialmedia']",3,0,0.09375,DS2,mixed,evening,False
3554790165071591203,Image,348,Monday,13,27,1,2025,774554,0,True,False,[],27447,122,0.03559334069239757,DS2,none,afternoon,False
3644061355205260236,Carousel,643,Friday,17,30,5,2025,29211,10,False,False,"['evertonjoiaseotica', 'qualidade', 'gravacaoalser', 'laser', 'joias', 'precobaixo', 'joalheria', 'aliançaspersonalizadas', 'aliancasdenamoro', 'aliançaprata']",23,0,0.0007873476653430097,DS2,niche_only,afternoon,False
3680690765040348234,Carousel,113,Sunday,6,20,7,2025,279090,9,False,False,"['krishnagiri', 'hosur', 'bengaluru', 'tn24', 'kaveripatanam', 'uthangarai', 'bargur', 'thali', 'vepanapalli']",5210,9,0.018699993908796772,DS2,niche_only,morning,True
3629427821352539422,Video,72,Saturday,12,10,5,2025,56975,2,True,False,"['riani', 'rianista']",171,5,0.003089019938219601,DS2,niche_only,afternoon,True
3798468993611916474,Carousel,100,Monday,18,29,12,2025,22479,0,False,False,[],131,0,0.005827402135231316,DS2,none,evening,False
1901506188421174284,Carousel,323,Tuesday,11,30,10,2018,14507,23,False,False,"['comicgirl', 'animegirl', 'manga', 'anime', 'comic', 'kawaiigirls', 'kawaiianimegirl', 'animeromance', 'kawaiipost', 'animefan', 'mangadrawing', 'animebikinigirl', 'animebikini', 'mangaart', 'echhigirls', 'animelove', 'loli', 'lolita', 'sweetlolita', 'lolis', 'ataku', 'cutegirl', 'cosplaygirl']",218,1,0.015095119933829611,DS2,niche_only,morning,False
3667700214253535783,Carousel,323,Wednesday,8,2,7,2025,138713,29,False,False,"['girls', 'travel', 'travelgram', 'travelling', 'lisbon', 'portugal', 'lisboa', 'traveladdict', 'sunset', 'goodvibes', 'together', 'love', 'vibes', 'city', 'ootd', 'outfit', 'outfitinspiration', 'outfitoftheday', 'outfitideas', 'outfitinspo', 'outfitstyle', 'style', 'stylish', 'styleinspiration', 'momof3', 'lifestyle', 'photooftheday', 'morning', 'july']",2075,60,0.015391380826737027,DS2,mixed,morning,False
2453626221383519848,Image,204,Monday,5,30,11,2020,46,0,False,False,"['프로바이오틱스', '프로바이오틱스추천', '유산균', '유산균추천', '건강관리', '건강식품', '건강스타그램', '다이어트', '다이어터', '공구', '공구오픈', '공구진행', '공구마켓', '공동구매', '최저가공구', '공구중', '선물', '추석선물', '명절선물', '더순수렛츠미', '더순수렛츠미유산균', '더순수렛츠미프로바이오틱스']",3,0,0.06382978723404255,DS2,niche_only,night,False
3540577521962557008,Carousel,680,Tuesday,22,7,1,2025,1033050,0,False,False,[],1021,4,0.0009922065803140406,DS2,none,evening,False
3577127271206492986,Image,116,Thursday,9,27,2,2025,25777,4,True,False,"['marathiday', 'marathibhashadin', 'gschaubey', 'gschaubey4dindoshi']",54,1,0.0021336022965319263,DS2,niche_only,morning,False
3604665182835570403,Image,176,Sunday,8,6,4,2025,6231,0,False,False,[],55,0,0.008825417201540436,DS2,none,morning,True
3647562476683062744,Reel,204,Wednesday,13,4,6,2025,1224606,1,True,False,['ansa'],557,3,0.0004572895631006519,DS2,niche_only,afternoon,False
3639050323420087002,Carousel,331,Friday,19,23,5,2025,21840,6,True,False,"['sandwichglassmuseum', 'space', 'glass', 'art', 'booksigning', 'sharingspace']",148,1,0.00682203195824367,DS2,niche_only,evening,False
3605898629757609877,Image,304,Tuesday,1,8,4,2025,25404,0,False,False,[],73,1,0.002912812438496359,DS2,none,night,False
3500527401166117502,Image,357,Wednesday,16,13,11,2024,34288,15,False,False,"['aynrand', 'aynrandquotes', 'aynrandinstitute', 'philosophy', 'philosophywhoneedsit', 'inspiration', 'objectivism', 'motivation', 'capitalism', 'morality', 'capitalism', 'laissezfaire', 'education', 'atlasshrugged', 'thefountainhead']",289,6,0.008603342179707778,DS2,niche_only,afternoon,False
3329436364498622301,Carousel,362,Friday,15,22,3,2024,61,22,False,False,"['blossom', 'spring', 'nature', 'travelpakistan', 'travelagents', 'travel', 'adventure', 'peace', 'apricotblossom', 'hunza', 'gilgitbaltistan', 'peaceful', 'travelplaces', 'travelplanner', 'tourism', 'sustainabletourism', 'responsibletourism', 'trekking', 'trekkinginpakistan', 'viral', 'hotshot', 'wilderness']",1,0,0.016129032258064516,DS2,mixed,afternoon,False
3531838928687325226,Image,513,Thursday,21,26,12,2024,2753,2,False,False,"['paulsmith', 'paulsmithdesign']",18,1,0.006899055918663762,DS2,niche_only,evening,False
3647878661847633949,Carousel,453,Wednesday,23,4,6,2025,10855,10,False,False,"['lookdeimpacto', 'conjuntonapa', 'modafeminina', 'saiacomfenda', 'cropestiloso', 'botabordô', 'estiloquevende', 'disponívelnaloja', 'fashionlook', 'ribeiradopombal']",8,0,0.0007369196757553427,DS2,niche_only,evening,False
3630222907659452709,Carousel,274,Sunday,15,11,5,2025,28629,4,False,False,"['loewe', 'loewecraftedworldtokyo', 'ロエベクラフテッドワールド展', 'thanksloewe', 'kayokoyazaki_fashion']",280,2,0.009849807893817673,DS2,niche_only,afternoon,True
3362869644086041652,Image,412,Tuesday,18,7,5,2024,8093,35,False,False,"['mental', 'mentalhealth', 'stress', 'anxiety', 'healthmatters', 'sleep', 'medicine', 'health', 'mentalhealth', 'heartattack', 'love', 'mentalhealth', 'medicaltips', 'pharmacistlife', 'pharmacy', 'follow', 'followforfollow', 'medicine', 'pharmacy', 'drugs', 'sleep', 'sleepstages', 'sleeptalk', 'teamnosleep', 'sleepdeprived', 'ammanjordan🇯🇴', 'amman', 'canada', 'pharmacies', 'pharmacist', 'pharmacist', 'pharmacyschool', 'medicalschool', 'medlife', 'pharmalife']",9,0,0.001111934766493699,DS2,mixed,evening,False
2983462725813477471,Image,221,Thursday,6,1,12,2022,2512,0,False,False,[],331,20,0.13967369677676084,DS2,none,morning,False
3128947672749510838,Image,235,Tuesday,0,20,6,2023,43558,14,True,False,"['louisvuitton', 'pharrelwilliams', 'debut', 'debutcollection', 'lvmenss24', 'runway', 'showcase', 'readytowear', 'pontneuf', 'paris', 'france', 'luxury', 'lifestyle', 'dm2s']",73,1,0.0016988452443811842,DS2,niche_only,night,False
3723728084613853185,Reel,702,Wednesday,15,17,9,2025,2746,0,False,False,[],50,1,0.018565708045140152,DS2,none,afternoon,False
3586202316920514259,Image,28,Tuesday,21,11,3,2025,20019,0,False,False,[],168,9,0.00884115884115884,DS2,none,evening,False
3698035000885409035,Image,161,Wednesday,4,13,8,2025,13100,6,False,False,"['healthy', 'solobowl', 'eatclean', 'colomboeats', 'gigafoods', 'offers']",7,0,0.0005343103579879398,DS2,niche_only,night,False
3599653975587265181,Carousel,204,Sunday,10,30,3,2025,151449,0,False,False,[],62,1,0.00041597887091449325,DS2,none,morning,True
3675908266665465842,Image,156,Sunday,16,13,7,2025,6079,1,False,False,['bayarea!'],208,8,0.035526315789473684,DS2,niche_only,afternoon,True
3437319478755413055,Carousel,356,Sunday,11,18,8,2024,60864,1,False,False,"['hellokitty', 'キティ', 'キティちゃん', 'キティちゃんグッズ', 'サンリオグッズ', 'サンリオレトロ', 'キティラー']",255,2,0.004222459541608478,DS2,niche_only,morning,True
800961139591212105,Image,474,Tuesday,23,2,9,2014,8902,29,False,False,"['gazabeach', 'palestine', 'syria', 'endtheblockade', 'icc4israel', 'gaza', 'westbank', 'apartheid', 'ethniccleansing', 'israel', 'freepalestine', 'stopkillingourchildren', 'bringbackourboys', 'palestineunderattack', 'protest4palestine', 'gazaholocaust', 'genocide', 'justice4palestine', 'aparthied', 'pray4gaza', 'gazaresists', 'palestineresists', 'stopburningourchildren', 'gazaunderattack!', 'istandwithpestine', 'istandwithgaza', 'israelwarcrimes', 'istandforjustice', 'gazavictory!']",200,5,0.023025946310232505,DS2,niche_only,evening,False
3690384907512155493,Carousel,433,Saturday,15,2,8,2025,7905,18,False,False,"['terrifier', 'arttheclown', 'circussaturday', 'clownweek', 'nationalclownweek', 'happyclownweek', 'horrorclown', 'clownmovies', 'ilovehorrormovies', 'clowntreats', 'ketotreats', 'ketocookies', 'fatbombs', 'lowcarbtreats', 'clowncookies', 'clownsnacks', 'clownbaking', 'osterclown']",110,20,0.016443207690361752,DS2,niche_only,afternoon,True
2600893943160243057,Video,177,Monday,10,21,6,2021,335,11,False,False,"['cockerspaniels', 'gundogs', 'sables', 'sablecockersspaniel', 'doglovers', 'fundogs', 'videos', 'dogclips', 'animalclips', 'videoclips', 'ozzy']",12,1,0.03869047619047619,DS2,niche_only,morning,False
3708811807495703363,Reel,207,Thursday,1,28,8,2025,40425,0,False,False,[],10,0,0.0002473655568198684,DS2,none,night,False
3486010266618434021,Video,643,Thursday,15,24,10,2024,193855,29,True,False,"['cottagehomedecor', 'autumnvibes', 'autumnaesthetic', 'autumncountdown', 'fallaesthetic', 'fallvibes', 'cosyliving', 'cosyhome', 'countrydecor', 'coffeeandbooks', 'fall2024', 'ofquietmoments', 'autumnhome', 'cosyautumn', 'bookstagramuk', 'bookstagram', 'slowweekend', 'octobermood', 'englishcountryside', 'englishcountrystyle', 'countrysideliving', 'countrylife', 'englishvillages', 'englishheritage', 'slowliving', 'countryliving', 'countrylivinguk', 'countryinteriors', 'cottagelife']",5391,18,0.027902154176295806,DS2,niche_only,afternoon,False
3607047782381896052,Carousel,17,Wednesday,15,9,4,2025,39137,0,False,False,[],0,0,0.0,DS2,none,afternoon,False
1971411726651335930,Image,241,Sunday,21,3,2,2019,324,3,False,False,"['snapseed', 'steamboatsprings', 'steamboatbarn']",31,1,0.09846153846153846,DS2,niche_only,evening,True
3629691690543566616,Carousel,135,Saturday,21,10,5,2025,133059,0,True,False,[],268,5,0.0020517059972944536,DS2,none,evening,True
3137580970794667894,Reel,1013,Saturday,22,1,7,2023,2290,13,False,False,"['giveaway', 'beautygiveaway', 'beautygiveaways', 'makeup', 'skincare', 'skincareproducts', 'makeupproducts', 'beautyproducts', 'makeupgiveaway', 'skincaregiveaway', 'aesthetic', 'ａｅａｔｈｅｔｉｃｓ', 'fyp', 'explorepage']",173,141,0.13705805325185508,DS2,mixed,evening,True
3636015641829764945,Image,299,Monday,15,19,5,2025,19434,10,False,False,"['kiwinaillounge', 'kiwinail', 'kiwinailloungeinstagram', 'pedicurespa', 'nailsalonnearme', 'nailsalonlongbeach', 'nailsaloncalifornia', 'nailpolish', 'manicure', 'pedicure']",1,0,5.145356315924878e-05,DS2,niche_only,afternoon,False
3696020324875006516,Image,7,Sunday,9,10,8,2025,4930,0,False,False,[],0,0,0.0,DS2,none,morning,True
3656258678243237096,Image,165,Monday,13,16,6,2025,39165,0,True,False,"['عاجل\u202c', 'البارجيل_الاخبارية\u202c', 'الإمارات\u202c', 'نهيان_بن_مبارك\u202c', 'مدرسة_أبوظبي_الدولية_الخاصة\u202c']",3,0,7.659704846039932e-05,DS2,niche_only,afternoon,False
2689546902773874564,Image,208,Thursday,17,21,10,2021,155594,0,True,False,[],4339,395,0.030425142196085993,DS2,none,afternoon,False
3721349268054703120,Reel,113,Sunday,8,14,9,2025,55,0,False,False,[],17,0,0.30357142857142855,DS2,none,morning,True
3591331498298716192,Carousel,300,Tuesday,23,18,3,2025,44816,5,True,False,"['timóteo,', 'mastercruzeiro', 'cruzeiro', 'mg', 'minasgerais']",647,15,0.014771180578798225,DS2,niche_only,evening,False
3721372626896996736,Image,356,Sunday,9,14,9,2025,704053,8,True,False,"['boneykapoor', 'yogiadityanath', 'upfilmcity', 'lucknowmeet', 'filmindustry', 'bollywoodnews', 'upfilmhub', 'cinemadevelopment']",324,4,0.00046587335630505616,DS2,niche_only,morning,True
3601924568994266979,Carousel,234,Wednesday,14,2,4,2025,6666,0,False,False,[],1432,50,0.2222888855557222,DS2,none,afternoon,False
1961125428371912968,Image,13,Sunday,17,20,1,2019,33804,0,True,False,['райтамгдея😏😍'],803,4,0.02387220825321698,DS2,niche_only,afternoon,True
3364245794483280127,Carousel,391,Thursday,15,9,5,2024,239,11,False,False,"['grassfed', 'grassfinished', 'pastureraised', 'keto', 'carnivore', 'healthy', 'healthylifestyle', 'primal', 'beef', 'beefrecipes', 'bbq']",4,0,0.016666666666666666,DS2,niche_only,afternoon,False
3622123962781774846,Image,235,Wednesday,11,30,4,2025,10034,0,False,False,[],60,0,0.005979073243647235,DS2,none,morning,False
3648588789568362684,Image,145,Thursday,23,5,6,2025,72537,11,False,False,"['esmaltadosemipermanente', 'tips', 'xxl', 'xl', 'swoarovsky', 'antes', 'durante', 'despues', 'uñascontips', 'babyboomer', 'tusmanosenlasmias']",10,0,0.0001378587774683614,DS2,niche_only,evening,False
3584890882370054140,Image,147,Monday,2,10,3,2025,17161,0,False,False,[],8,0,0.0004661461368138912,DS2,none,night,False
3414638304257636365,Image,291,Thursday,4,18,7,2024,53488,10,False,False,"['beautifulreminder', 'mantraoftheday', 'staystrong', 'prayingforyou', 'goodvibesalways', 'wewillgetthroughthis', 'nothingbutlove', 'motivationalquoteoftheday', 'positivemotivation', 'homesbycaz']",73,24,0.0018134569724616277,DS2,niche_only,night,False
3731707816197511248,Reel,195,Sunday,15,28,9,2025,113836,0,True,False,[],1488,10,0.013159166176199303,DS2,none,afternoon,True
3561810112379830954,Reel,64,Thursday,5,6,2,2025,27,5,False,False,"['trendingreels', 'travel', 'drive', 'traveltheworld', 'travelphotography']",7,0,0.25,DS2,niche_only,night,False
3450532314153487234,Carousel,657,Thursday,16,5,9,2024,1938,27,False,False,"['nerdfamilie', 'pokefamily', 'nerd', 'pkmn', 'pokemon', 'manofgames', 'welovepokemon', 'pokemoncommunity', 'pokemoncollector', 'pokemonfan', 'pokemonfamilie', 'pokemontcg', 'nerdsofinstagram', 'pokeart', 'pokelove', 'lahmiecommunity', 'supportistkeinmord', 'photooftheday', 'cramorant', 'pokefan', 'bestcommunity', 'pokefriends', 'pokemongermany', 'pikachu', 'pokemondeutschland', 'charizard', 'glurak']",39,2,0.021144920061887573,DS2,niche_only,afternoon,False
3697455000869286512,Carousel,391,Tuesday,9,12,8,2025,1932,5,False,False,"['chanel', 'chanelbag', 'chanelcf20', 'chanel代購', 'chanecf20代購', '香奈兒', '香奈兒代購', '香奈兒cf20', '香奈兒cf20代購', '精品代購', '美國代購', '代購', '國外代購', '現貨', '預購', '潮流', '代購', '美國代購', '加拿大代購', '英國代購', '英國', '英國代購', '法國', '法國代購', '法國代購連線']",3,0,0.0015519917227108122,DS2,niche_only,morning,False
3011268994824244856,Carousel,202,Sunday,15,8,1,2023,105934,11,True,False,"['프로필사진', 'profile', '미시즈모델', '광고모델', 'cf모델', '모델', 'model', '스타일', 'style', '패션', 'photo', 'fashion', 'lv', 'hermes', '에르메스', 'ootd', '한복모델', 'モデル', '网红', 'influencer', '다시사랑할수있다면', '쿠사마야요이', '방송프로그램', '진행자', 'mc']",1477,70,0.014603294473025913,DS2,niche_only,afternoon,True
3551061859965000369,Carousel,510,Wednesday,9,22,1,2025,51150,0,True,False,"['식사대용식물성단백질쉐이크', '엄마', '아들', '폭풍성장']",248,8,0.005004789740181033,DS2,niche_only,morning,False
3359897911527692497,Reel,227,Friday,15,3,5,2024,458,3,False,False,"['beyondthebinary', 'transgender', 'transcend']",7,1,0.017429193899782137,DS2,niche_only,afternoon,False
3648102135944259013,Carousel,999,Thursday,7,5,6,2025,102284,14,False,False,"['our_next_21st_batch_proffessional_bridal_master_class_course_will_be_started_on', 'tanismakeover', 'bridal', 'photography', 'wedding', 'realbride', 'model', 'realbride', 'reception', 'indowesten', 'makeupartist', 'reception', 'realbride', 'videography']",257,1,0.002522363982988708,DS2,niche_only,morning,False
3603392418435661627,Image,295,Friday,14,4,4,2025,14111,7,False,False,"['abrillaranja', 'contraosmaustratos', 'protejaosanimais', 'bemestaranimal', 'veterináriacomamor', 'empatiasempre', 'crueldadeanimalécrime']",6,0,0.00042517006802721087,DS2,niche_only,afternoon,False
3775120027675625490,Image,848,Thursday,13,27,11,2025,130742,0,False,False,[],73,0,0.0005583472920156337,DS2,none,afternoon,False
3693487080238811498,Carousel,11,Wednesday,22,6,8,2025,11170,0,False,False,[],2,0,0.0001790350013427625,DS2,none,evening,False
3639072612094904646,Carousel,338,Friday,20,23,5,2025,83440,0,True,False,[],48,0,0.000575256768255414,DS2,none,evening,False
2718456911331686892,Image,254,Tuesday,15,30,11,2021,9970,2,False,False,"['بيع', 'تجارة', 'سوق', 'متجر', 'ورد', 'باقة', 'تنسيقة', 'ورد_طبيعي', 'ورد_صناعي', 'ديكور', 'الوردة_الدائمة', 'almanal', 'flower', 'زهور', 'تزيين', 'زينة', 'يوميات_بائع_الورد', 'روز', 'الود', 'بحب', 'كل_الحب', 'فراولة', 'فواكه', 'نوتيلا', 'خدمة_تسوق', 'مناسبة', 'احتفال', 'اجتماع', 'عيدميلاد', 'عيدميلادسعيد']",3,0,0.0003008725303379801,DS2,niche_only,afternoon,False
2657989126402797651,Carousel,517,Wednesday,4,8,9,2021,4792,0,False,False,[],14,1,0.0031295639474233257,DS2,none,night,False
3791621329447828682,Image,458,Saturday,7,20,12,2025,258862,13,True,False,"['voterlist', 'checkyourname', 'voterlistsearch', 'findyourname', 'voterid', 'voterregistration', 'knowyourvote', 'voterawareness', 'mncelections', 'democracyindia', 'nagar', 'ilovenagar', 'ahilyanagar']",321,0,0.0012400381669068195,DS2,niche_only,morning,True
2698798161382447380,Image,396,Wednesday,12,3,11,2021,4389,21,False,False,"['tesla', 'teslamotors', 'teslawheels', 'teslasupercharger', 'teslaorlando', 'electrifiedorlando', 'teslamodely', 'teslamodel3', 'teslamodels', 'teslamodelx', 'model3ownersclub', 'model3owners', 'model3performance', 'caroftheday', 'carofinstagram', 'newwheels', 'hrewheels', 'evowners', 'spacex', 'dailydrivenexotics', 'carphotos']",144,7,0.03439635535307517,DS2,niche_only,afternoon,False
2383679688989772970,Image,11,Tuesday,17,25,8,2020,572,0,False,False,[],32,0,0.055846422338568937,DS2,none,afternoon,False
2392656336246283809,Image,0,Monday,2,7,9,2020,3325538,0,True,False,[],16884,93,0.005105037108270268,DS2,none,night,False
3376308530931350251,Image,260,Sunday,7,26,5,2024,1377,12,False,False,"['jodhour', 'jaipur', 'jaislermer', 'rajasthan', 'india', 'marwad', 'desi', 'design', 'weddingphotography', 'wedspiration', 'rakasthnipickle', 'payroll']",403,6,0.29680696661828737,DS2,niche_only,morning,True
3793605953758453313,Image,60,Tuesday,1,23,12,2025,259,0,False,False,[],0,0,0.0,DS2,none,night,False
3658307893989825259,Image,1,Thursday,9,19,6,2025,12849,0,False,False,[],122,0,0.009494163424124513,DS2,none,morning,False
3660038565882014407,Image,103,Saturday,18,21,6,2025,140127,1,True,False,['afrostreetkollektions🇰🇪'],73,1,0.0005280886047042704,DS2,niche_only,evening,True
3716706051027782355,Image,63,Sunday,22,7,9,2025,14624,0,False,False,[],42,0,0.002871794871794872,DS2,none,evening,True
3541112174235993633,Carousel,630,Wednesday,16,8,1,2025,2277,10,False,False,"['dancingkins', 'ddc', 'adtime', 'dancingad', 'dance', 'dancead', 'dancemom', 'hotmesskins', 'energeticeight', 'kinsrae']",4,1,0.0021949078138718174,DS2,niche_only,afternoon,False
3583799709472671604,Video,228,Saturday,14,8,3,2025,5360,11,False,False,"['lifeofamakeupartist', 'lifeofamakeupartist❤️', 'richmondmua', 'richmondmakeupartist', 'youtuber', 'influencer', 'livetutorials', 'livevideos', '804makeupartist', 'virginiamakeupartist', 'beautyinfluencer']",73,7,0.014922589069203508,DS2,niche_only,afternoon,True
3680292174786387032,Image,1367,Saturday,17,19,7,2025,5758,0,False,False,[],1,0,0.00017364125716270185,DS2,none,afternoon,True
1684118732814713833,Image,863,Wednesday,12,3,1,2018,237,1,False,False,"['repost', '맘스타그램', '애스타그램', '엄마그램', '육아스타그램', '책육아', '엄마표', '원숭이띠맘', '청양띠', '엄마표영어', '육아소통환영', '육아맞팔', '육아소통', '아기책', '유아책', '도치맘', '딸맘', '유아전집', '아기전집', '아들스타그램', '아들바보', '딸스타그램', '딸바보', '인스타베이비', '엄마영어', '핫딜', '공구', '줌마그램', '육아정보', '육아']",29,4,0.13865546218487396,DS2,niche_only,afternoon,False
2622597861260424964,Image,475,Wednesday,9,21,7,2021,1632,0,False,False,[],1,0,0.000612369871402327,DS2,none,morning,False
3690192156947480787,Carousel,92,Saturday,9,2,8,2025,119641,2,False,False,"['condféincentil3ra', 'condféssion']",3910,35,0.032973370555490544,DS2,niche_only,morning,True
3573702265062135038,Image,264,Saturday,15,22,2,2025,20290,1,False,False,['fashiongtonpost'],5,1,0.0002956975999211473,DS2,niche_only,afternoon,True
3322127151780099219,Image,411,Tuesday,13,12,3,2024,7060,0,False,False,[],31,0,0.004390312986829061,DS2,none,afternoon,False
3595543851787465946,Carousel,89,Monday,18,24,3,2025,67192,4,False,False,"['puntacana', 'beachdays', 'paradise', 'republicadominicana🇩🇴']",1219,49,0.01887101334960487,DS2,niche_only,evening,False
3463492281955670867,Image,278,Monday,14,23,9,2024,3733,30,False,False,"['lifestyle', 'love', 'life', 'instagood', 'motivation', 'fitness', 'instagram', 'fashion', 'photography', 'style', 'like', 'happy', 'follow', 'photooftheday', 'inspiration', 'travel', 'beauty', 'loveyourself', 'nature', 'happiness', 'model', 'success', 'quotes', 'gym', 'bhfyp', 'goals', 'workout', 'beautiful', 'positivevibes', 'health']",4,0,0.0010712372790573112,DS2,mixed,afternoon,False
3668501051983593139,Carousel,1601,Thursday,10,3,7,2025,11062,4,True,False,"['بنا', 'البحرين', 'وكالة_أنباء_البحرين', 'bh', 'bahrain', 'bna', 'bnanews']",1,0,9.039139473922083e-05,DS2,niche_only,morning,False
3528708598395694629,Carousel,303,Sunday,13,22,12,2024,101160,2,False,False,"['협찬', '24fw', '겨울모자', '겨울버킷햇', '이어머프', '귀도리', '버킷햇', '폭닥템', '아웃도어', '화이트샌즈', 'whitesands', '겨울패션', '겨울코디']",73,7,0.0007908185960992873,DS2,niche_only,afternoon,True
3484844850195441218,Image,12,Wednesday,1,23,10,2024,4204016,0,True,False,[],11894,18,0.002833480454527182,DS2,none,night,False
3650616456923720894,Carousel,67,Sunday,18,8,6,2025,32155,6,False,False,"['qatar', 'ootd', 'outfits', 'holidayfit', 'outfitoftheday', 'qatarlife']",73,30,0.003203134718248538,DS2,niche_only,evening,True
2381521016340691858,Image,409,Saturday,18,22,8,2020,1383,0,False,False,[],16,0,0.011560693641618497,DS2,none,evening,True
3622878828771639003,Image,269,Thursday,12,1,5,2025,18340,0,False,False,[],6,0,0.00032713592497682787,DS2,none,afternoon,False
3612963339865526637,Image,64,Thursday,19,17,4,2025,668564,0,False,False,[],23967,47,0.03591872144069761,DS2,none,evening,False
3667490627139074997,Image,691,Wednesday,1,2,7,2025,31441,24,False,False,"['basketballmatch', 'basketballhour', 'basketballlover', 'basketballnation', 'basketballmoves', 'basketballmotivation', 'basketballchallenge', 'basketballforever', 'basketballfans', 'basketballleague', 'basketballquotes', 'basketballskills', 'basketballer', 'basketballforlife', 'bballgame', 'bball🏀', 'bballer', 'chicagobulls', 'bronnyjames', 'jamorant', 'dennisrodman', 'bballstars', 'stephcurry', 'bballislife']",73,9,0.002607976591819859,DS2,niche_only,night,False
3690642104582306430,Image,124,Saturday,23,2,8,2025,5653,1,False,False,['caraduras'],173,11,0.0325433321542271,DS2,niche_only,evening,True
3722150028367844556,Carousel,298,Monday,11,15,9,2025,896272,0,False,False,[],1972,248,0.0024769238836827617,DS2,none,morning,False
3663593517830435714,Image,453,Thursday,16,26,6,2025,13051,29,False,False,"['creditrepair', 'realtor', 'creditrepaircompany', 'money', 'usa', 'florida', 'cardealership', 'homeownership', 'newhomeowner', 'creditrepairbusiness', 'creditrepairservices', 'creditrepairhustle', 'creditrepairagentsneeded', 'creditrepaircompanies', 'thecreditrepairteam', 'usacreditrepair', 'creditrepairking', 'creditrepairworks', 'money', 'gocreditrepair', 'creditrepairservice', 'money', 'freecreditrepair', 'loanofficer', 'creditrepaired', 'creditrepaircustomer', 'creditrepairbook', 'usa', 'studentloans']",0,0,0.0,DS2,niche_only,afternoon,False
2660536612117802648,Image,742,Saturday,17,11,9,2021,2148,22,False,False,"['aufgebraucht', 'unbezahltewerbungdamarkennennung', 'produkttester', 'produkttesterin', 'produkttesterinmitherz', 'produkttest', 'review', 'fazit', 'aveo', 'limitededition', 'cremeseife', 'happyvibes', 'gutelaune', 'duft', 'fruchtig', 'frisch', 'süss', 'müller', 'müllerdrogerie', 'eigenmarke', 'verpackungsopfer', 'empty']",66,1,0.031177291763610983,DS2,niche_only,afternoon,True
3663556787087332630,Image,181,Thursday,15,26,6,2025,7736,5,False,False,"['siamahmed', 'brandambassador', 'newjourneybegins', 'mitsubishimotorsbangladesh', 'driveyourambition']",2305,19,0.3003748222825385,DS2,niche_only,afternoon,False
2573424653256936514,Reel,553,Friday,12,14,5,2021,14,26,False,False,"['palestine', 'freepalestine', 'gazastrip', 'gazaunderattack', 'handsoffalaqsa', 'alquds', 'internationallaw', 'stopoccupation', 'breakingthesilence', 'gaza', 'alllivesmatter', 'justice', 'israel', 'humanity', 'turkey', 'savesheikhjarrah', 'nederlands', 'brussel', 'zionist', 'zionism', 'terroristisrael', 'prayforpeaceandtrueguidnes01', 'endtheoccupation', 'prayforhumanity', 'endisraeliapartheid', 'apartheid']",2,0,0.13333333333333333,DS2,niche_only,afternoon,False
3479901394797404937,Video,1477,Wednesday,5,16,10,2024,3173,23,False,False,"['doterra', 'salubelle', 'toner', 'hydratingcream', 'facecleanser', 'toner', 'invigorating', 'scrub', 'hydratingcreamdoterra', 'skincare', 'antiaging', 'tipsglowup', 'tipsskincare', 'tipsskincare', 'skincarenatural', 'skincarereview', 'skincareroutine', 'solusikulitkering', 'skincareantiaging', 'egf', 'glowingtips', 'tipskecantikan', 'tipsperawatanwajah']",15,5,0.00630119722747322,DS2,niche_only,night,False
2839507710119900029,Carousel,83,Monday,15,16,5,2022,318202,0,True,False,[],3976,54,0.012664871167148015,DS2,none,afternoon,False
