post_id,content_type,content_category,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,has_call_to_action,like_count,comment_count,share_count,save_count,reach_count,impression_count,engagement_rate,performance_bucket_label,dataset,time_block,is_weekend
IG0026887,carousel,Photography,121,Saturday,17,5,4,2025,9461,7,False,84,2,6,15,3500,5123,0.0209,low,DS1,afternoon,True
IG0026888,image,Fashion,113,Monday,19,28,7,2025,4972,9,False,40,0,3,8,1512,1940,0.0263,medium,DS1,evening,False
IG0026889,reel,Fitness,104,Friday,21,18,7,2025,15986,6,True,236,13,15,40,5835,9113,0.0334,medium,DS1,evening,False
IG0026890,image,Comedy,129,Tuesday,17,9,9,2025,3447,5,False,220,5,6,35,4039,6437,0.0413,high,DS1,afternoon,False
IG0026891,image,Travel,105,Monday,21,29,9,2025,10739,2,False,197,10,6,28,5541,8489,0.0284,medium,DS1,evening,False
IG0026892,reel,Food,119,Thursday,14,3,4,2025,9044,13,False,51,1,3,9,1505,2019,0.0317,medium,DS1,afternoon,False
IG0026893,carousel,Lifestyle,118,Thursday,11,12,6,2025,15923,8,True,215,7,7,44,21045,28481,0.0096,low,DS1,morning,False
IG0026894,carousel,Photography,112,Monday,10,18,8,2025,15923,9,False,117,8,6,16,2384,2761,0.0532,high,DS1,morning,False
IG0026895,carousel,Food,117,Thursday,8,13,3,2025,22291,3,False,106,5,4,14,1707,1922,0.0671,viral,DS1,morning,False
IG0026896,carousel,Fitness,117,Tuesday,14,4,3,2025,9461,9,False,137,4,8,18,6785,10659,0.0157,low,DS1,afternoon,False
IG0026897,carousel,Comedy,109,Friday,21,15,8,2025,4972,10,True,285,5,14,45,5962,8837,0.0395,medium,DS1,evening,False
IG0026898,image,Comedy,117,Saturday,9,22,3,2025,6916,6,False,111,6,10,11,1444,2027,0.0681,viral,DS1,morning,True
IG0026899,reel,Photography,109,Friday,6,4,4,2025,22291,4,False,178,8,11,24,2830,3753,0.0589,viral,DS1,morning,False
IG0026900,image,Music,133,Saturday,18,3,5,2025,10018,6,False,90,3,3,8,7372,10918,0.0095,low,DS1,evening,True
IG0026901,image,Technology,112,Saturday,19,29,3,2025,10034,10,False,60,1,5,15,1594,1956,0.0414,high,DS1,evening,True
IG0026902,image,Comedy,117,Sunday,3,23,2,2025,5824,7,True,245,5,11,33,5439,6965,0.0422,medium,DS1,night,True
IG0026903,carousel,Beauty,107,Tuesday,0,7,1,2025,8167,5,False,186,7,7,28,7576,11035,0.0207,low,DS1,night,False
IG0026904,reel,Technology,121,Sunday,13,25,5,2025,9044,4,True,237,4,14,27,4215,6016,0.0469,high,DS1,afternoon,True
IG0026905,carousel,Beauty,113,Thursday,8,5,12,2024,4542,5,False,269,9,11,36,6978,10099,0.0322,medium,DS1,morning,False
IG0026906,image,Music,121,Tuesday,22,25,3,2025,10018,4,False,458,0,23,82,6414,7190,0.0783,viral,DS1,evening,False
IG0026907,carousel,Music,110,Friday,17,22,11,2024,31095,6,False,31,2,0,5,849,1090,0.0349,medium,DS1,afternoon,False
IG0026908,image,Music,121,Thursday,2,7,8,2025,6916,12,False,1477,36,73,229,18612,29753,0.061,viral,DS1,night,False
IG0026909,image,Fashion,124,Monday,6,27,1,2025,4542,10,True,35,3,2,10,1218,1574,0.0318,medium,DS1,morning,False
IG0026910,image,Lifestyle,127,Friday,0,14,11,2025,13798,7,True,74,2,4,12,1241,1857,0.0495,high,DS1,night,False
IG0026911,carousel,Music,141,Sunday,14,13,7,2025,15986,7,False,194,6,9,25,3151,3821,0.0612,viral,DS1,afternoon,True
IG0026912,carousel,Beauty,120,Thursday,2,30,1,2025,15923,2,False,75,2,2,12,2246,3169,0.0287,medium,DS1,night,False
IG0026913,carousel,Beauty,104,Tuesday,3,30,9,2025,10739,7,True,428,12,0,54,8605,12469,0.0396,high,DS1,night,False
IG0026914,carousel,Travel,130,Monday,4,19,5,2025,15986,8,False,92,1,6,19,1200,1464,0.0806,viral,DS1,night,False
IG0026915,reel,Lifestyle,114,Wednesday,22,19,3,2025,7486,2,False,245,6,15,38,7112,9404,0.0323,medium,DS1,evening,False
IG0026916,image,Photography,126,Tuesday,17,1,7,2025,9044,11,False,294,6,17,46,7405,8466,0.0429,high,DS1,afternoon,False
IG0026917,image,Photography,128,Friday,5,8,8,2025,4542,9,True,290,6,18,47,8455,12188,0.0296,medium,DS1,night,False
IG0026918,image,Lifestyle,114,Saturday,1,11,1,2025,8167,9,True,246,12,20,35,3289,4688,0.0668,viral,DS1,night,True
IG0026919,image,Food,111,Wednesday,9,15,10,2025,10034,7,False,293,4,12,42,4925,7473,0.047,high,DS1,morning,False
IG0026920,image,Fashion,125,Thursday,11,3,7,2025,3447,15,False,324,14,19,0,8474,12523,0.0285,medium,DS1,morning,False
IG0026921,carousel,Technology,106,Wednesday,1,19,2,2025,15923,9,False,210,7,12,26,4324,6573,0.0388,medium,DS1,night,False
IG0026922,carousel,Photography,131,Wednesday,20,28,5,2025,4542,8,False,151,12,7,27,2147,3306,0.0596,viral,DS1,evening,False
IG0026923,reel,Music,113,Thursday,4,5,6,2025,10739,9,False,418,14,24,54,5900,6543,0.0779,viral,DS1,night,False
IG0026924,image,Photography,115,Monday,10,14,7,2025,9696,12,True,158,5,6,18,3853,5088,0.0368,medium,DS1,morning,False
IG0026925,reel,Music,120,Saturday,16,3,5,2025,13798,6,False,108,4,6,20,6473,7830,0.0176,low,DS1,afternoon,True
IG0026926,image,Beauty,121,Monday,12,28,7,2025,10739,11,True,93,2,4,20,5885,7117,0.0167,low,DS1,afternoon,False
IG0026927,reel,Music,104,Sunday,7,24,11,2024,9461,10,False,278,10,9,38,4495,6008,0.0558,high,DS1,morning,True
IG0026928,image,Music,119,Wednesday,23,11,12,2024,22291,6,True,325,7,14,49,5909,9224,0.0428,medium,DS1,evening,False
IG0026929,image,Fashion,113,Tuesday,0,26,11,2024,10739,10,False,325,15,0,56,5498,8571,0.0462,high,DS1,night,False
IG0026930,carousel,Travel,123,Wednesday,12,2,7,2025,3447,10,True,143,5,8,15,4287,5827,0.0293,medium,DS1,afternoon,False
IG0026931,image,Music,133,Saturday,21,12,7,2025,8167,2,False,207,9,12,29,4073,5226,0.0492,high,DS1,evening,True
IG0026932,reel,Technology,118,Wednesday,4,15,10,2025,9461,4,False,305,9,12,47,8006,9646,0.0387,medium,DS1,night,False
IG0026933,image,Food,122,Sunday,6,6,4,2025,9044,6,False,1076,37,52,170,15155,18482,0.0722,viral,DS1,morning,True
IG0026934,carousel,Fashion,106,Tuesday,21,17,12,2024,7486,6,False,501,22,19,82,6534,7225,0.0864,viral,DS1,evening,False
IG0026935,carousel,Travel,113,Monday,0,15,9,2025,10018,7,False,99,1,7,11,4207,5841,0.0202,low,DS1,night,False
IG0026936,reel,Food,130,Friday,14,1,8,2025,6916,10,True,25,1,3,5,1004,1183,0.0287,medium,DS1,afternoon,False
IG0026937,image,Comedy,118,Wednesday,14,22,1,2025,4972,11,False,182,7,5,23,5263,6826,0.0318,medium,DS1,afternoon,False
IG0026938,reel,Beauty,156,Sunday,2,10,8,2025,5824,11,False,313,6,15,46,5859,8560,0.0444,high,DS1,night,True
IG0026939,image,Fitness,109,Sunday,22,14,9,2025,6916,10,True,3281,97,156,480,45587,50367,0.0797,viral,DS1,evening,True
IG0026940,reel,Beauty,133,Tuesday,7,5,8,2025,10018,6,False,433,9,21,80,10384,11604,0.0468,high,DS1,morning,False
IG0026941,reel,Comedy,112,Saturday,6,23,8,2025,9696,4,True,137,1,9,19,8158,11155,0.0149,low,DS1,morning,True
IG0026942,image,Food,117,Tuesday,15,25,2,2025,15986,10,False,547,14,25,83,14532,19059,0.0351,medium,DS1,afternoon,False
IG0026943,image,Lifestyle,103,Tuesday,0,18,3,2025,3551,10,True,336,8,19,51,4957,7819,0.0529,high,DS1,night,False
IG0026944,reel,Beauty,101,Friday,11,25,7,2025,15923,7,True,56,4,3,6,1319,1773,0.0389,medium,DS1,morning,False
IG0026945,image,Photography,108,Thursday,18,25,9,2025,9696,4,True,740,26,47,103,13398,20251,0.0452,high,DS1,evening,False
IG0026946,image,Technology,120,Wednesday,17,2,4,2025,7486,10,True,54,1,2,8,3467,5011,0.013,low,DS1,afternoon,False
IG0026947,image,Comedy,128,Tuesday,19,22,4,2025,9696,9,True,106,3,5,19,2947,4106,0.0324,medium,DS1,evening,False
IG0026948,carousel,Technology,125,Friday,12,18,7,2025,8167,7,False,77,2,6,9,5146,6578,0.0143,low,DS1,afternoon,False
IG0026949,image,Fashion,115,Friday,2,4,4,2025,22291,9,False,193,6,3,35,4357,4866,0.0487,high,DS1,night,False
IG0026950,image,Comedy,127,Saturday,21,12,7,2025,31095,1,False,122,3,7,9,1751,2172,0.0649,viral,DS1,evening,True
IG0026951,image,Music,121,Wednesday,5,13,8,2025,4972,6,True,182,10,7,26,7438,11570,0.0194,low,DS1,night,False
IG0026952,carousel,Lifestyle,116,Sunday,21,1,12,2024,10739,15,True,450,13,23,0,5962,9057,0.0537,viral,DS1,evening,True
IG0026953,reel,Travel,124,Wednesday,8,29,1,2025,3551,11,False,162,4,3,23,2174,2394,0.0802,viral,DS1,morning,False
IG0026954,reel,Travel,119,Friday,8,24,10,2025,8167,8,False,648,20,27,88,9958,11611,0.0674,viral,DS1,morning,False
IG0026955,reel,Fitness,119,Friday,12,9,5,2025,15923,9,True,97,4,2,18,5417,6899,0.0175,low,DS1,afternoon,False
IG0026956,image,Fitness,106,Wednesday,3,18,12,2024,4542,10,True,440,11,23,70,11419,17944,0.0303,medium,DS1,night,False
IG0026957,image,Music,93,Thursday,21,11,9,2025,31095,9,True,102,5,0,10,1887,2615,0.0447,high,DS1,evening,False
IG0026958,carousel,Technology,133,Saturday,8,28,6,2025,6916,6,False,174,9,11,24,5300,6396,0.0341,medium,DS1,morning,True
IG0026959,reel,Fashion,140,Tuesday,14,1,4,2025,9696,8,False,174,4,8,23,5842,6722,0.0311,medium,DS1,afternoon,False
IG0026960,reel,Photography,105,Saturday,14,3,5,2025,10018,8,True,122,6,5,22,3597,4579,0.0339,medium,DS1,afternoon,True
IG0026961,reel,Fitness,131,Thursday,5,30,10,2025,6916,10,True,45,1,0,6,823,1306,0.0398,high,DS1,night,False
IG0026962,carousel,Comedy,108,Saturday,7,7,12,2024,15986,7,False,80,4,6,10,1686,1968,0.0508,high,DS1,morning,True
IG0026963,reel,Beauty,112,Monday,23,26,5,2025,3551,9,False,496,21,15,75,13669,20941,0.029,medium,DS1,evening,False
IG0026964,carousel,Food,115,Saturday,4,25,1,2025,15923,10,True,265,8,12,35,3346,4200,0.0762,viral,DS1,night,True
IG0026965,image,Lifestyle,125,Thursday,15,30,10,2025,10739,10,True,834,30,49,124,14816,23383,0.0443,high,DS1,afternoon,False
IG0026966,image,Comedy,124,Thursday,18,27,2,2025,3551,9,False,74,2,5,10,3308,5191,0.0175,low,DS1,evening,False
IG0026967,carousel,Beauty,117,Thursday,5,17,4,2025,5824,8,False,33,0,1,1,3168,4970,0.007,low,DS1,night,False
IG0026968,image,Technology,133,Sunday,20,2,2,2025,7486,8,True,185,1,13,19,3326,4546,0.048,high,DS1,evening,True
IG0026969,carousel,Technology,127,Monday,13,23,12,2024,3083,7,False,70,3,2,9,2844,4543,0.0185,low,DS1,afternoon,False
IG0026970,image,Fashion,139,Tuesday,15,17,6,2025,7486,10,False,0,8,13,39,3423,3821,0.0157,viral,DS1,afternoon,False
IG0026971,carousel,Music,123,Saturday,2,8,3,2025,10018,9,False,219,7,15,37,2927,3596,0.0773,viral,DS1,night,True
IG0026972,carousel,Technology,120,Monday,21,14,7,2025,15923,5,False,146,1,2,24,2588,3056,0.0566,viral,DS1,evening,False
IG0026973,image,Travel,144,Wednesday,3,12,3,2025,3447,10,False,506,11,29,83,6490,8444,0.0745,viral,DS1,night,False
IG0026974,carousel,Lifestyle,124,Sunday,21,8,6,2025,3551,6,True,48,2,3,4,1364,2178,0.0262,medium,DS1,evening,True
IG0026975,carousel,Travel,119,Monday,22,15,9,2025,4972,8,False,329,12,16,46,4892,6002,0.0671,viral,DS1,evening,False
IG0026976,carousel,Food,123,Saturday,0,23,8,2025,8167,9,False,57,1,3,6,1207,1541,0.0435,high,DS1,night,True
IG0026977,reel,Fashion,127,Tuesday,21,7,10,2025,15986,12,True,171,4,7,30,2437,2717,0.078,viral,DS1,evening,False
IG0026978,carousel,Food,140,Monday,15,2,6,2025,9696,4,True,0,9,23,58,5642,7999,0.0113,viral,DS1,afternoon,False
IG0026979,reel,Technology,117,Monday,23,29,9,2025,9461,6,False,269,13,11,26,4368,5112,0.0624,viral,DS1,evening,False
IG0026980,image,Music,149,Tuesday,9,24,12,2024,9696,7,False,64,2,4,16,4466,5378,0.016,low,DS1,morning,False
IG0026981,reel,Fitness,121,Thursday,13,13,11,2025,22291,9,False,121,2,7,17,3843,4506,0.0326,medium,DS1,afternoon,False
IG0026982,carousel,Beauty,123,Saturday,2,8,11,2025,22291,15,True,192,2,11,31,11285,14658,0.0161,low,DS1,night,True
IG0026983,reel,Beauty,118,Friday,1,9,5,2025,15986,4,False,687,21,27,96,12814,19610,0.0424,high,DS1,night,False
IG0026984,reel,Fashion,104,Wednesday,6,3,9,2025,13798,11,False,325,11,17,56,8349,9595,0.0426,high,DS1,morning,False
IG0026985,carousel,Comedy,99,Monday,9,26,5,2025,9044,7,False,222,7,9,0,19668,30526,0.0078,low,DS1,morning,False
IG0026986,carousel,Comedy,132,Wednesday,3,5,2,2025,10034,9,True,43,0,0,5,4083,5443,0.0088,low,DS1,night,False
IG0026987,image,Travel,113,Monday,6,31,3,2025,3447,7,False,37,3,1,6,789,1165,0.0403,high,DS1,morning,False
IG0026988,carousel,Travel,117,Sunday,7,19,10,2025,7486,8,False,373,10,25,62,8781,9964,0.0472,high,DS1,morning,True
IG0026989,carousel,Beauty,122,Saturday,15,25,1,2025,10739,11,True,658,17,30,99,14110,18603,0.0432,high,DS1,afternoon,True
IG0026990,image,Lifestyle,118,Thursday,12,26,6,2025,8167,7,False,106,2,7,16,3258,3970,0.033,medium,DS1,afternoon,False
IG0026991,image,Food,118,Sunday,1,30,3,2025,15986,11,False,149,4,4,17,2994,4685,0.0371,medium,DS1,night,True
IG0026992,image,Travel,117,Saturday,9,5,7,2025,10034,11,True,166,3,9,18,2391,3324,0.059,viral,DS1,morning,True
IG0026993,carousel,Music,126,Wednesday,21,27,11,2024,13798,12,False,252,10,15,32,5980,8257,0.0374,medium,DS1,evening,False
IG0026994,carousel,Beauty,132,Friday,18,24,1,2025,3447,10,False,84,0,7,8,6191,7211,0.0137,low,DS1,evening,False
IG0026995,reel,Lifestyle,125,Thursday,17,16,1,2025,13798,9,True,200,5,9,33,6762,9885,0.025,low,DS1,afternoon,False
IG0026996,carousel,Food,133,Thursday,15,21,11,2024,13798,13,False,285,7,18,55,5366,7566,0.0482,high,DS1,afternoon,False
IG0026997,carousel,Comedy,133,Wednesday,9,5,2,2025,6916,7,False,147,8,4,19,2064,2835,0.0628,viral,DS1,morning,False
IG0026998,carousel,Beauty,128,Wednesday,18,4,12,2024,4542,10,True,187,6,7,32,9391,13025,0.0178,low,DS1,evening,False
IG0026999,reel,Photography,125,Tuesday,12,1,4,2025,15923,9,True,1243,39,64,198,20137,30175,0.0512,high,DS1,afternoon,False
IG0027000,reel,Lifestyle,103,Monday,22,13,1,2025,7486,9,True,329,8,22,45,8491,12109,0.0334,medium,DS1,evening,False
IG0027001,image,Fashion,112,Wednesday,13,1,10,2025,9696,9,False,282,14,14,42,3893,4558,0.0772,viral,DS1,afternoon,False
IG0027002,carousel,Travel,137,Wednesday,11,4,6,2025,4972,10,False,88,4,4,10,2788,3894,0.0272,medium,DS1,morning,False
IG0027003,carousel,Fitness,114,Sunday,12,24,11,2024,7486,11,False,364,13,19,49,7474,11279,0.0395,medium,DS1,afternoon,True
IG0027004,reel,Travel,131,Monday,11,27,1,2025,10018,4,False,256,7,13,41,10380,15172,0.0209,low,DS1,morning,False
IG0027005,image,Food,110,Sunday,21,26,1,2025,9696,6,True,161,7,10,26,5646,6871,0.0297,medium,DS1,evening,True
IG0027006,image,Beauty,129,Tuesday,8,4,2,2025,3083,14,True,503,17,28,76,6760,8071,0.0773,viral,DS1,morning,False
IG0027007,reel,Comedy,121,Monday,2,25,11,2024,6916,12,False,181,6,12,36,3416,4945,0.0475,high,DS1,night,False
IG0027008,carousel,Lifestyle,111,Thursday,12,6,2,2025,10034,6,False,336,10,13,53,6513,7763,0.0531,high,DS1,afternoon,False
IG0027009,reel,Fitness,119,Thursday,13,13,11,2025,4972,10,False,114,5,4,17,5570,8531,0.0164,low,DS1,afternoon,False
IG0027010,reel,Travel,130,Monday,18,19,5,2025,22291,6,True,99,3,8,19,8533,10537,0.0122,low,DS1,evening,False
IG0027011,carousel,Technology,132,Tuesday,23,14,10,2025,4542,5,False,94,2,2,9,5865,7538,0.0142,low,DS1,evening,False
IG0027012,image,Photography,108,Wednesday,2,26,2,2025,9044,9,False,987,28,54,140,12380,17009,0.0711,viral,DS1,night,False
IG0027013,image,Technology,128,Wednesday,3,5,11,2025,3551,12,False,1896,54,99,324,8286,13149,0.1805,viral,DS1,night,False
IG0027014,carousel,Photography,91,Friday,15,23,5,2025,10739,8,False,137,0,8,23,2978,4549,0.0369,medium,DS1,afternoon,False
IG0027015,image,Comedy,114,Wednesday,13,13,8,2025,4972,10,False,394,11,17,59,17165,21110,0.0228,low,DS1,afternoon,False
IG0027016,carousel,Music,115,Monday,13,12,5,2025,10034,7,True,131,4,6,13,2929,4196,0.0367,high,DS1,afternoon,False
IG0027017,carousel,Photography,121,Friday,7,23,5,2025,22291,5,True,52,4,0,5,2489,3310,0.0184,low,DS1,morning,False
IG0027018,reel,Fitness,121,Wednesday,13,26,2,2025,22291,10,False,898,39,46,149,11712,17729,0.0639,viral,DS1,afternoon,False
IG0027019,image,Photography,123,Thursday,2,15,5,2025,9696,5,False,63,1,2,15,1071,1558,0.052,high,DS1,night,False
IG0027020,image,Lifestyle,118,Saturday,6,4,1,2025,5824,7,True,15,0,2,2,669,781,0.0243,medium,DS1,morning,True
IG0027021,image,Travel,110,Monday,4,18,8,2025,3551,4,False,176,8,9,23,2552,4074,0.053,high,DS1,night,False
IG0027022,carousel,Travel,122,Thursday,11,6,3,2025,10739,9,False,315,8,19,51,4942,7432,0.0529,high,DS1,morning,False
IG0027023,image,Comedy,133,Wednesday,13,9,4,2025,15923,6,True,394,0,26,58,6811,10470,0.0457,high,DS1,afternoon,False
IG0027024,image,Technology,124,Sunday,16,15,12,2024,5824,10,False,417,12,29,64,8089,11919,0.0438,high,DS1,afternoon,True
IG0027025,carousel,Technology,122,Friday,10,17,10,2025,8167,13,True,201,3,9,49,5731,7623,0.0344,medium,DS1,morning,False
IG0027026,reel,Music,126,Sunday,15,18,5,2025,10018,5,False,126,3,6,13,5040,6554,0.0226,medium,DS1,afternoon,True
IG0027027,image,Technology,124,Tuesday,14,2,9,2025,4972,8,False,98,3,2,17,1918,2893,0.0415,high,DS1,afternoon,False
IG0027028,reel,Comedy,123,Saturday,11,15,3,2025,8167,7,False,1117,31,70,179,14762,23243,0.0601,viral,DS1,morning,True
IG0027029,carousel,Photography,129,Saturday,19,2,8,2025,7486,12,True,149,1,3,22,3349,5325,0.0329,medium,DS1,evening,True
IG0027030,reel,Music,99,Thursday,2,21,8,2025,10018,8,True,124,4,8,0,2265,2981,0.0456,high,DS1,night,False
IG0027031,reel,Comedy,119,Sunday,12,15,6,2025,3551,11,False,113,2,4,12,1448,1964,0.0667,viral,DS1,afternoon,True
IG0027032,image,Fashion,110,Tuesday,22,10,12,2024,15986,8,True,317,11,14,53,5484,7549,0.0523,high,DS1,evening,False
IG0027033,reel,Food,119,Saturday,4,17,5,2025,9044,11,False,388,7,22,59,10180,12780,0.0372,medium,DS1,night,True
IG0027034,reel,Technology,137,Thursday,0,27,2,2025,6916,12,False,690,36,54,162,15278,18849,0.05,low,DS1,night,False
IG0027035,reel,Fitness,90,Tuesday,7,27,5,2025,31095,12,False,462,0,23,71,7780,10288,0.054,high,DS1,morning,False
IG0027036,image,Travel,130,Friday,11,12,9,2025,13798,6,False,268,8,15,36,4256,5534,0.0591,viral,DS1,morning,False
IG0027037,reel,Food,123,Saturday,16,8,3,2025,10739,14,False,22,0,0,2,2285,2661,0.009,low,DS1,afternoon,True
IG0027038,image,Technology,114,Monday,16,31,3,2025,9461,8,False,346,10,17,68,12038,16393,0.0269,medium,DS1,afternoon,False
IG0027039,reel,Beauty,112,Wednesday,14,21,5,2025,3083,7,True,93,0,3,11,2267,2657,0.0403,high,DS1,afternoon,False
IG0027040,image,Comedy,118,Friday,10,11,4,2025,10018,5,False,211,3,12,38,4021,5543,0.0476,high,DS1,morning,False
IG0027041,reel,Lifestyle,105,Monday,2,20,1,2025,8167,6,False,55,1,2,9,1485,2291,0.0292,medium,DS1,night,False
IG0027042,image,Photography,122,Friday,10,7,2,2025,4542,8,False,359,15,18,47,4776,7372,0.0595,viral,DS1,morning,False
IG0027043,carousel,Comedy,122,Wednesday,10,5,3,2025,4542,9,False,78,4,5,11,2402,3806,0.0257,low,DS1,morning,False
IG0027044,image,Fitness,107,Friday,13,3,1,2025,10018,6,False,66,0,4,0,2040,2760,0.0254,medium,DS1,afternoon,False
IG0027045,reel,Music,116,Sunday,16,31,8,2025,10034,3,False,716,15,36,0,12063,14167,0.0541,viral,DS1,afternoon,True
IG0027046,carousel,Fashion,120,Thursday,2,14,8,2025,10739,8,False,152,2,4,21,5756,7787,0.023,low,DS1,night,False
IG0027047,image,Comedy,105,Saturday,4,7,12,2024,3447,11,False,304,9,16,49,3921,4846,0.078,viral,DS1,night,True
IG0027048,carousel,Comedy,108,Tuesday,12,23,9,2025,3083,7,False,636,17,28,91,17909,26907,0.0287,medium,DS1,afternoon,False
IG0027049,reel,Comedy,120,Friday,1,8,8,2025,15923,10,False,684,17,46,124,9324,11388,0.0765,viral,DS1,night,False
IG0027050,image,Food,118,Saturday,20,30,8,2025,13798,9,False,493,13,20,71,9398,13835,0.0432,high,DS1,evening,True
IG0027051,image,Photography,119,Friday,5,6,12,2024,6916,12,False,92,0,5,16,4147,4801,0.0235,low,DS1,night,False
IG0027052,reel,Photography,118,Thursday,20,19,12,2024,10018,7,False,113,6,9,16,7978,9575,0.015,low,DS1,evening,False
IG0027053,reel,Photography,140,Tuesday,23,17,6,2025,7486,9,True,479,12,17,77,6549,9375,0.0624,viral,DS1,evening,False
IG0027054,carousel,Beauty,109,Monday,5,2,12,2024,4972,6,False,112,0,5,20,1412,2131,0.0643,viral,DS1,night,False
IG0027055,carousel,Food,111,Thursday,3,18,9,2025,3083,10,True,89,6,4,17,4393,5200,0.0223,low,DS1,night,False
IG0027056,reel,Lifestyle,127,Wednesday,17,5,2,2025,10034,6,False,79,1,2,14,1739,2082,0.0461,high,DS1,afternoon,False
IG0027057,reel,Music,123,Saturday,23,14,6,2025,8167,6,True,146,2,8,20,2216,2936,0.0599,viral,DS1,evening,True
IG0027058,reel,Beauty,121,Monday,8,17,2,2025,15923,7,False,131,2,6,27,4179,5063,0.0328,medium,DS1,morning,False
IG0027059,carousel,Food,127,Thursday,7,3,4,2025,10739,12,False,248,7,11,42,7915,10981,0.028,medium,DS1,morning,False
IG0027060,image,Fashion,121,Sunday,12,2,3,2025,10034,9,True,474,18,23,64,6428,8568,0.0676,viral,DS1,afternoon,True
IG0027061,carousel,Comedy,114,Thursday,12,12,12,2024,10739,8,True,0,9,7,19,2158,2664,0.0131,viral,DS1,afternoon,False
IG0027062,image,Photography,129,Monday,16,25,11,2024,3447,7,True,155,7,9,14,7576,10405,0.0178,low,DS1,afternoon,False
IG0027063,carousel,Comedy,109,Wednesday,4,19,2,2025,3083,6,True,385,11,20,42,5410,7788,0.0588,viral,DS1,night,False
IG0027064,image,Food,111,Sunday,18,19,1,2025,4972,9,True,408,12,18,64,7427,11793,0.0426,high,DS1,evening,True
IG0027065,image,Travel,129,Saturday,19,8,2,2025,10739,6,False,605,15,30,95,15849,23901,0.0312,medium,DS1,evening,True
IG0027066,reel,Fitness,104,Tuesday,14,10,12,2024,9044,11,False,37,1,1,8,1907,2982,0.0158,low,DS1,afternoon,False
IG0027067,carousel,Beauty,131,Friday,13,25,4,2025,22291,3,False,376,7,17,65,5228,6658,0.0698,viral,DS1,afternoon,False
IG0027068,carousel,Lifestyle,111,Thursday,12,19,6,2025,22291,3,False,239,9,9,38,4010,5321,0.0554,high,DS1,afternoon,False
IG0027069,image,Photography,148,Thursday,4,16,10,2025,31095,7,False,378,12,12,42,2416,2736,0.1623,high,DS1,night,False
IG0027070,carousel,Fashion,112,Thursday,14,21,8,2025,13798,7,False,0,2,2,17,4376,6023,0.0035,medium,DS1,afternoon,False
IG0027071,reel,Beauty,112,Saturday,16,21,12,2024,9696,6,True,339,17,13,36,8351,11321,0.0358,medium,DS1,afternoon,True
IG0027072,reel,Music,129,Monday,1,30,6,2025,15923,12,False,940,30,43,163,11987,13900,0.0846,viral,DS1,night,False
IG0027073,carousel,Lifestyle,131,Tuesday,7,19,11,2024,4972,9,True,82,4,3,11,6931,8529,0.0117,low,DS1,morning,False
IG0027074,reel,Music,130,Friday,15,7,11,2025,3083,15,True,111,3,2,15,2860,4106,0.0319,medium,DS1,afternoon,False
IG0027075,reel,Photography,117,Wednesday,5,8,1,2025,3551,12,False,30,2,3,4,1839,2185,0.0178,low,DS1,night,False
IG0027076,image,Music,158,Thursday,13,9,10,2025,8167,5,False,275,9,14,40,6689,9526,0.0355,medium,DS1,afternoon,False
IG0027077,image,Food,124,Wednesday,8,22,10,2025,9696,11,True,182,4,6,41,3701,4558,0.0511,high,DS1,morning,False
IG0027078,reel,Fitness,120,Saturday,11,14,12,2024,15986,8,False,883,30,44,146,14174,16607,0.0664,viral,DS1,morning,True
IG0027079,reel,Music,116,Thursday,14,9,10,2025,22291,9,False,300,11,11,61,12731,17029,0.0225,low,DS1,afternoon,False
IG0027080,image,Travel,142,Monday,1,16,12,2024,3447,7,False,317,10,19,44,3989,4512,0.0864,viral,DS1,night,False
IG0027081,reel,Lifestyle,126,Monday,12,2,12,2024,9461,6,False,173,6,8,35,2501,3495,0.0635,viral,DS1,afternoon,False
IG0027082,carousel,Travel,143,Tuesday,21,13,5,2025,4972,4,True,25,0,1,2,1984,2985,0.0094,low,DS1,evening,False
IG0027083,image,Fitness,128,Thursday,11,13,2,2025,9044,12,False,105,2,3,16,3680,5817,0.0217,low,DS1,morning,False
IG0027084,reel,Fashion,135,Friday,0,14,3,2025,4542,7,False,149,6,11,28,5667,8375,0.0232,low,DS1,night,False
IG0027085,carousel,Fitness,117,Friday,15,11,7,2025,7486,4,False,1213,48,70,201,17093,20413,0.0751,viral,DS1,afternoon,False
IG0027086,carousel,Technology,123,Wednesday,9,16,7,2025,9461,13,False,158,5,9,0,2899,4438,0.0388,high,DS1,morning,False
IG0027087,carousel,Beauty,123,Wednesday,11,11,12,2024,15923,4,False,231,2,12,33,5575,6997,0.0397,medium,DS1,morning,False
IG0027088,reel,Travel,142,Sunday,7,13,4,2025,9696,7,True,216,8,9,25,4577,6967,0.037,medium,DS1,morning,True
IG0027089,image,Food,126,Saturday,3,29,3,2025,13798,9,False,364,10,18,48,11076,14116,0.0312,medium,DS1,night,True
IG0027090,image,Fashion,126,Monday,4,30,6,2025,9696,8,True,306,9,16,53,4409,6248,0.0615,viral,DS1,night,False
IG0027091,image,Technology,127,Sunday,15,17,8,2025,6916,6,True,467,9,19,58,5926,9137,0.0605,viral,DS1,afternoon,True
IG0027092,reel,Fitness,123,Tuesday,20,1,7,2025,15923,14,False,1524,47,79,236,29114,37225,0.0507,high,DS1,evening,False
